id_str,lang,location,description,full_text,user_screen_name,user_name,followers_count,normal_followers_count,fast_followers_count,favourites_count,friends_count,media_count,statuses_count,retweeted,retweet_count,favorited,favorite_count
970032900770029568,en,West Sussex and Villages,My favourite “What’s On” in the South Coast by Steph U-P now live in Bosham .. originally from NI.. love #theatre #cinema #foodanddrink,Full List of 2018 Oscar Nominations – Variety https://t.co/mTO88Ql5U4 https://t.co/kBO2yOo2L4,QuayEvents,Quay Events West Sussex,750,750,0,4007,939,401,1551,False,0,False,0
970423438690127872,en,quileute nation,"happily married, 6children, 9. grandchildren",Full List of 2018 Oscar Nominations – Variety https://t.co/numG39ELx3,MammaBear1980,Elizabeth,3,3,0,2,19,0,11,False,0,False,0
1027289193964363779,en,,"I once put together a futon with only a nail file and a stiletto, so I don’t want to hear about impossibility. she/her/hers.","Can someone please help me - my eyes must be going - I don’t see #BlackPanther in any category...
Full List of 2018 Oscar Nominations – Variety https://t.co/RoHyi5tmWD",wendyleaps,The Wendy Lady 💛,1556,1556,0,147599,2614,1087,17323,False,0,False,0
1037382776390070272,en,Verenigde Staten,"writer, online business, blogger",@silewconsulting @blacq2 See the full list of 2018 Oscar nominees Nominations for the 90th Academy Awards w https://t.co/MS4CVYN1Cd #actors,blacq2,blacq,19019,19019,0,749,6317,745,342095,False,0,False,0
890253005299351552,en,,"Helping women navigate (and celebrate!) midlife.
Style, beauty, home, family, wellness, money, culture, & more. #suggestonline","Princess Diana and John F. Kennedy Jr. Did NOT Have A ""Secret Affair,"" Despite Tabloid Cover Story https://t.co/bUxgCmsYHV https://t.co/4Jzg3UvD7d",suggestonline,Suggest,329502,329502,0,14952,725,22429,164940,False,0,False,3
890401381814870016,en,,"Helping women navigate (and celebrate!) midlife.
Style, beauty, home, family, wellness, money, culture, & more. #suggestonline","EXCLUSIVE: Princess Diana And John F. Kennedy Jr. Did NOT Have A ""Secret Affair,"" Despite Tabloid Cover Story https://t.co/bUxgCmsYHV",suggestonline,Suggest,329502,329502,0,14952,725,22429,164940,False,2,False,2
890491475363938305,en,India,"International Business Times, India | South-Asian news for the global news consumer | 📧 send news tips to editor@ibtimes.co.in","| #PrincessDiana |

Princess Diana had a secret affair with John F Kennedy Jr?

https://t.co/hiG9VJqcEF",ibtimes_india,IBTimes 🇮🇳,19229,19229,0,3447,118,8934,186713,False,0,False,0
890504639896072193,en,,"Helping women navigate (and celebrate!) midlife.
Style, beauty, home, family, wellness, money, culture, & more. #suggestonline","EXCLUSIVE: Princess Diana And John F. Kennedy Jr. Did NOT Have ""Secret Affair,"" Despite Tabloid Cover Story https://t.co/bUxgCmsYHV",suggestonline,Suggest,329502,329502,0,14952,725,22429,164940,False,3,False,1
683226380742557696,en,,"Helping women navigate (and celebrate!) midlife.
Style, beauty, home, family, wellness, money, culture, & more. #suggestonline","As 2016 Begins, Look Back At The 10 Biggest Celebrity Scandals of 2015 https://t.co/H0f472n0KG",suggestonline,Suggest,329502,329502,0,14952,725,22429,164940,False,1,False,0
748604615503929345,en,,,Whatever Happened to Romance? Look Back on the 8 Biggest Celebrity Couple Cheating Scandals: It looks like 2016 has another Summer of...,louculver,LOU CULVER,102,102,0,0,22,18,119040,False,0,False,0
748604615340355585,en,,show must go on,Whatever Happened to Romance? Look Back on the 8 Biggest Celebrity Couple Cheating Scandals: It looks like 2016 has another Summer of...,KwangHoDam,K Ho.,133,133,0,0,62,3,114216,False,0,False,0
748604615332007936,en,,Hot and Cold,Whatever Happened to Romance? Look Back on the 8 Biggest Celebrity Couple Cheating Scandals: It looks like 2016 has another Summer of...,Moojund,Jae-Hwa Namgung,147,147,0,0,47,0,126625,False,0,False,0
748605130291896320,en,,Revenue Revenue,Whatever Happened to Romance? Look Back on the 8 Biggest Celebrity Couple Cheating Scandals: It looks like 2016 has another Summer of...,Bazlucooko,Mi Kyong Dae,156,156,0,0,70,2,184649,False,0,False,0
748605130249932800,en,,fidelity,Whatever Happened to Romance? Look Back on the 8 Biggest Celebrity Couple Cheating Scandals: It looks like 2016 has another Summer of...,Spresely,SUSANNE PRESLEY,250,250,0,0,14,1,278118,False,0,False,0
748607902059995140,en,,Daily teen tweets parady account no affiliating to anyone or thing :-),Whatever Happened to Romance? Look Back on the 8 Biggest Celebrity Couple Cheating Scandals It looks like 2016 has another Summer of Splits…,_teen_problem,⚡️CommonWhiteGirl⚡️,1339,1339,0,2,1425,11834,209384,False,0,False,0
1652991485376188416,en,,Daily teen tweets parady account no affiliating to anyone or thing :-),"South County Psychiatry Welcomes Dr. Mark Zimmerman as Chief of Ambulatory Psychiatry and Behavioral Health    
South County Psychiatry (SCP) would like to welcome Dr. Mark Zimmerman to  South County Psychiatry as Chief of Ambulatory Psychiatry and Behav… https://t.co/NrZRGGw9cw",_teen_problem,⚡️CommonWhiteGirl⚡️,1339,1339,0,2,1425,11834,209384,False,0,False,0
806154985348206592,en,,"Your go-to destination for breaking news, reality TV, celebrity gossip and true crime. | Instagram: https://t.co/VEzlX9ADz3",Remember #BeckyWithTheGoodHair?! See some of the biggest celebrity scandals of 2016! —&gt; https://t.co/3rXrjoB93P https://t.co/vUnPAqY9ox,intouchweekly,In Touch Weekly,223961,223961,0,1009,1215,19944,66064,False,0,False,0
806222608110940160,en,,Luxury et cetera,10 Biggest Celebrity Scandals of 2016 https://t.co/cRyrKOKhVO,Luxury_etc,Luxury,258,258,0,0,147,0,154493,False,0,False,0
1653011595025432577,en,,Luxury et cetera,Weekly Horoscope: April 30 - May 6 https://t.co/FLmqbMetgN,Luxury_etc,Luxury,258,258,0,0,147,0,154493,False,0,False,0
806222842991874048,en,,Daily teen tweets parady account no affiliating to anyone or thing :-),"10 Biggest Celebrity Scandals of 2016 From Miley Cyrus and Liam Hemsworth reuniting to Justin Bieber deleting Instagram, see 11 of the bigg…",_teen_problem,⚡️CommonWhiteGirl⚡️,1339,1339,0,2,1425,11834,209384,False,0,False,0
1652991485376188416,en,,Daily teen tweets parady account no affiliating to anyone or thing :-),"South County Psychiatry Welcomes Dr. Mark Zimmerman as Chief of Ambulatory Psychiatry and Behavioral Health    
South County Psychiatry (SCP) would like to welcome Dr. Mark Zimmerman to  South County Psychiatry as Chief of Ambulatory Psychiatry and Behav… https://t.co/NrZRGGw9cw",_teen_problem,⚡️CommonWhiteGirl⚡️,1339,1339,0,2,1425,11834,209384,False,0,False,0
806223727931387904,en,New York,Shoes we are crazy about them Platforms to flip flops ! Shoes with spikes to office shoes we love them all ! If you love shoes then this is for you !,10 Biggest Celebrity Scandals of 2016 https://t.co/yyubjyqKZr,AtheneFashion,AtheneFashion.com,387,387,0,1,667,5630,44994,False,0,False,0
806225484468121601,en,,Actress / Model,10 Biggest Celebrity Scandals of 2016 https://t.co/vaHY32fdej,NicoleVitorio,Nicole Vitorio,64,64,0,0,10,4,41802,False,0,False,0
806231160367910912,en,,We are your source to get quality original academic papers of all levels. They are so original you can watch them being written!,10 Biggest Celebrity Scandals of 2016 https://t.co/uNa1bbwfVN https://t.co/X3TTwE5Or4,KickAssPapers,KickAss Papers,690,690,0,1,26,41067,43547,False,0,False,0
806242454525444096,en,"Nashville, TN",Vogue content for The tnSPOKES Company,10 Biggest Celebrity Scandals of 2016 https://t.co/yFL1UjtuBq https://t.co/fa8TvgkRFI,_VOGUEVOL_,VOGUEVOL,262,262,0,0,489,8,111409,False,0,False,0
806253534043926528,en,,"FREE Casting Calls, Auditions, Film Jobs, and More. The Entertainment Industry Lives Here!",Here are the biggest #celebrity scandals of 2016! 🐸☕️ #selenagomez #bieber #kanyewest #taylorswift https://t.co/Swv3IuI4mX,ProjectCasting,Project Casting,43034,43034,0,14276,8722,26404,57790,False,0,False,0
806266146475442176,en,,,See who made the top 8 list of the biggest celebrity scandals of 2016 https://t.co/5A34s3WjSz,stardose_,STARDOSE,1,1,0,0,21,0,78,False,0,False,1
807227673307213828,en,"2nd Flr, DSM Place, Kijabe St.","Keeping you in the know 24/7. For breaking news, special reports etc. Follow us on Instagram: https://t.co/JA39wd5XFw  #TalkToPD #PDWikendi",8 biggest celebrity scandals of 2016 https://t.co/5QGXqMQk87 https://t.co/jGHoNWEBXq,PeopleDailyKe,PEOPLE DAILY,240516,240516,0,11421,809,83776,137949,False,2,False,0
1653016664215105536,en,"2nd Flr, DSM Place, Kijabe St.","Keeping you in the know 24/7. For breaking news, special reports etc. Follow us on Instagram: https://t.co/JA39wd5XFw  #TalkToPD #PDWikendi","Atwoli, a former political ally of Azimio leader Raila Odinga and former President Uhuru Kenyatta, says that the demonstrations will not change the status quo.
https://t.co/RCMIJmlWfA",PeopleDailyKe,PEOPLE DAILY,240516,240516,0,11421,809,83776,137949,False,0,False,5
807236846094811136,en,,,11 Biggest Celebrity Scandals Of 2016 https://t.co/69iUJkoRJF https://t.co/AGLBA9kzVb,NyenterI,Nyenter Interest,0,0,0,0,0,1057,1480,False,0,False,0
807245767975071744,en,,"Make sure your desire to do what you're aspiring to do is deeper than just fame and being a celebrity.
 
Meagan Good","11 Biggest Celebrity Scandals Of 2016 
 https://t.co/apqI5nJSo7 https://t.co/PCaME9S6cs",lisa_celebrity,lisa,515,515,0,2,482,3949,9050,False,0,False,0
807495066117750784,en,"2nd Flr, DSM Place, Kijabe St.","Keeping you in the know 24/7. For breaking news, special reports etc. Follow us on Instagram: https://t.co/JA39wd5XFw  #TalkToPD #PDWikendi",8 biggest celebrity scandals of 2016 https://t.co/5QGXqMyIJx https://t.co/QuKN6xosFK,PeopleDailyKe,PEOPLE DAILY,240520,240520,0,11421,809,83776,137950,False,1,False,1
1653016664215105536,en,"2nd Flr, DSM Place, Kijabe St.","Keeping you in the know 24/7. For breaking news, special reports etc. Follow us on Instagram: https://t.co/JA39wd5XFw  #TalkToPD #PDWikendi","Atwoli, a former political ally of Azimio leader Raila Odinga and former President Uhuru Kenyatta, says that the demonstrations will not change the status quo.
https://t.co/RCMIJmlWfA",PeopleDailyKe,PEOPLE DAILY,240520,240520,0,11421,809,83776,137950,False,0,False,5
807757463088873472,en,,,From Justin Bieber To #LochteGate: The Biggest Celebrity Scandals Of 2016 https://t.co/2HYS8kcPIE,theproperdate,TheProperDate,35662,35662,0,1,40206,5790,77539,False,1,False,0
807757462992367616,en,,,From Justin Bieber To #LochteGate: The Biggest Celebrity Scandals Of 2016 https://t.co/JAK9YOefTw,theproperdate,TheProperDate,35662,35662,0,1,40206,5790,77539,False,0,False,0
808137130065166336,en,,,From Justin Bieber To #LochteGate: The Biggest Celebrity Scandals Of 2016 #Bieber https://t.co/AVIlLooRGF,BieberBot9000,Justin Biebs,37,37,0,0,36,6943,11128,False,0,False,0
808461442655670272,en,"Doha, Qatar","Qatar's leading lifestyle, news and information gateway. Curating and creating interesting content and providing our followers nothing but the best !","The 15 Biggest Hollywood Scandals Of 2016 #Celebs #Scandals #Hollywood 

In a world where celebrity scandals are... https://t.co/zdEIaDfTsb",qatarday,Qatar Day,26650,26650,0,4422,740,14513,161431,False,0,False,0
1653094364539924480,en,"Doha, Qatar","Qatar's leading lifestyle, news and information gateway. Curating and creating interesting content and providing our followers nothing but the best !","#HayyaCard unlocked a world of activities and services: Hayya Experience Director

#Qatar

https://t.co/90Tk9sJSYT",qatarday,Qatar Day,26650,26650,0,4422,740,14513,161431,False,0,False,0
808566797427503105,en,"2nd Flr, DSM Place, Kijabe St.","Keeping you in the know 24/7. For breaking news, special reports etc. Follow us on Instagram: https://t.co/JA39wd5XFw  #TalkToPD #PDWikendi",8 biggest celebrity scandals of 2016 https://t.co/5QGXqMQk87 https://t.co/fA2ShNvh7x,PeopleDailyKe,PEOPLE DAILY,240520,240520,0,11421,809,83776,137950,False,1,False,0
1653016664215105536,en,"2nd Flr, DSM Place, Kijabe St.","Keeping you in the know 24/7. For breaking news, special reports etc. Follow us on Instagram: https://t.co/JA39wd5XFw  #TalkToPD #PDWikendi","Atwoli, a former political ally of Azimio leader Raila Odinga and former President Uhuru Kenyatta, says that the demonstrations will not change the status quo.
https://t.co/RCMIJmlWfA",PeopleDailyKe,PEOPLE DAILY,240520,240520,0,11421,809,83776,137950,False,0,False,5
809490494606733313,en,,"View the latest news and breaking news today for U.S., world, weather, entertainment, politics and health at USA News.",Biggest Celebrity Scandals of 2016: https://t.co/9UAYhg5vrw via @YouTube,FoxNews2017,USA News,48,48,0,0,0,18017,18017,False,0,False,0
809490812790833152,en,,"View the latest news and breaking news today for U.S., world, weather, entertainment, politics and health at USA News.",Biggest Celebrity Scandals of 2016: https://t.co/ekXLYLreDi via @YouTube,FoxNews2017,USA News,48,48,0,0,0,18017,18017,False,0,False,0
809492226753458176,en,Everywhere,Originals is the home for original reporting and visual storytelling exclusively for https://t.co/IvZ2W5cnYN.,Check out the biggest #celebrity scandals of 2016 https://t.co/PkH0XpClAY https://t.co/NFeiWEk5bB,FNCOriginals,Fox News Originals,85531,85531,0,11,63,8215,16742,False,2,False,1
810121670748962816,en,,Government & Politics Politics News,@FoxNewsLive like we really care,WilmothRoger,Roger Wilmoth,69,69,0,19,279,34,7696,False,0,False,0
1653034042655223809,en,Everywhere,Originals is the home for original reporting and visual storytelling exclusively for https://t.co/IvZ2W5cnYN.,"A geography professor shared his method to detect AI-generated plagiarism with Fox News. 

https://t.co/arzM055UbF https://t.co/QlKgXm0yZN",FNCOriginals,Fox News Originals,85531,85531,0,11,63,8215,16742,False,2,False,1
809499155030753280,en,,,Biggest Celebrity Scandals of 2016 https://t.co/FgRPlZ3Ou3,atje_etja,Atje,62,62,0,0,120,111275,114189,False,0,False,0
809500032504369155,en,Verenigde Staten,"A #Conservative #American fighting for all #patriotic Americans to restore our #liberty and #freedom  Visit our website: https://t.co/9zbVxSuuK5 
Psalms 19:1",Fox News Video Biggest Celebrity Scandals of 2016 - Scandals of 2016 https://t.co/g6zCvgMo4X,patriots928,Timothy Brown,2996,2996,0,5060,3588,417,116876,False,0,False,0
809510838226841600,en,,,Biggest Celebrity Scandals of 2016 https://t.co/0uKqFurdRh,6gkwhnbgtu4G04G,Andre Martinez,513,513,0,0,381,10057,23341,False,0,False,0
809585168012996608,en,"Punjab, Pakistan","Watch the latest politics, entertainment and breaking news videos at News https://t.co/07Kj4Qzudu the latest news videos and clips. Find videos covering U.S.",Biggest Celebrity Scandals of 2016: https://t.co/iQgX25UvAD via @YouTube,TopNewsClips,NewsClips,3,3,0,4,13,470,472,False,0,False,0
809690377812901888,en,"New Delhi, India",,Biggest Celebrity Scandals of 2016: https://t.co/WZo2Dd4ivg via @YouTube,RKWORLDNEWS,RK WORLD NEWS,12,12,0,0,47,14506,14523,False,0,False,0
809708551220305920,en,"Lincoln,NE","Curating the best media feeds in Lincoln. Part of the 400-city The Breaking News Network, the largest community news network supporting the social good.",Biggest celebrity scandals of 2016: Here are some of the worst celebrity scandals of the year: https://t.co/6fAyMLUzoi,lincolnnedaily,Lincoln NE Daily,1273,1273,0,0,243,342,83165,False,0,False,0
809709092600160256,en,Earth,"I say what I mean and mean what I say! Love reality TV, avid IdAddict, Dateline, 20/20, OnPatrolLive, LoveAfterLockup, and more are shows I live tweet",Hosted By MFrazz: Biggest celebrity scandals of 2016 https://t.co/9TPg3xUggI,MFRZProductions,MommyFrazzled,1501,1501,0,177052,2666,719,347299,False,0,False,0
1653063036406489088,en,Earth,"I say what I mean and mean what I say! Love reality TV, avid IdAddict, Dateline, 20/20, OnPatrolLive, LoveAfterLockup, and more are shows I live tweet","Hosted By MFrazz: Selena Gomez's Organ Donor, Francia Raisa, Deflects Friendship Questions https://t.co/vhVKe7uqZB",MFRZProductions,MommyFrazzled,1501,1501,0,177052,2666,719,347299,False,0,False,0
809709179946602496,en,"San Antonio, TX",Emma Rose,Biggest celebrity scandals of 2016,OrganicMirage,Emma Rose,49,49,0,203,30,0,39589,False,0,False,0
809710471226003456,en,"San Antonio, TX",#YogaStudio #Yogi #Yoga #fitness #meditation #love #gym #workout #motivation #yogi #health #yogalife #fit #namaste #yogainspiration #pilates #yogaeverydamnday,Biggest celebrity scandals of 2016,DynamiteYoga,DynamiteYoga https://DynamiteYoga.com,1046,1046,0,73,31,3538,30568,False,0,False,0
809711218994843648,en,"Dallas, Texas",Covering the True Essence of Dallas-Ft. Worth with #Sports and  #Entertainment #News in the Metroplex and Nationwide.,[#411Sports] #Entertainment Biggest celebrity scandals of 2016 https://t.co/J5BkOi2EuZ,411SportsDFW,411 Sports DFW,650,650,0,588,1129,339,107340,False,0,False,0
809712647117672449,en,,,Biggest celebrity scandals of 2016 https://t.co/aDwJ8xRL10,atje_etja,Atje,62,62,0,0,120,111275,114189,False,0,False,0
809714200759173120,en,Florida,"News, politics, real science.
Probably offensive if you're a pansy.
IFBAP.
Tweets will auto-delete.
Use your own brain, it's not illegal (yet).",Biggest celebrity scandals of 2016 https://t.co/jdJmu4BCKw #entertainment https://t.co/gizJYAnoFP,MMNewzz,MMNewzz™,9920,9920,0,45922,9478,149695,323528,False,0,False,0
809714964525105152,en,"Miami, FL",Only things that make sense......,#celebrity #gossip #Kardashian Biggest celebrity scandals of 2016–TOP 3 Stories Were The Biggest K-Pop Scandals... https://t.co/Uf0ZHqkM7t,HAPPENINGS1NOW,Common Sense,2162,2162,0,32,49,198,476551,False,0,False,0
809717246381563904,en,"Amherst, VA",...endless temptations...,Biggest celebrity scandals of 2016 - Fox News https://t.co/eNJchkS0qC,OlivaRiggle,Oliva Riggle,1640,1640,0,0,1423,8751,46909,False,0,False,0
809718891844960256,en,Snowing here,The whole world is crazy,#celeb #hollywood #beauty Biggest celebrity scandals of 2016–TOP 3 Stories Were The Biggest K-Pop Scandals In 2... https://t.co/8rIkMFjeoC,knowledge_is_it,knowledge happens,810,810,0,0,0,50,220927,False,0,False,0
809723388142829568,en,Surry Hills Sydney,"News, Events and Services from Surry Hills, Sydney’s liveliest and most happening burb #Surryhills #Sydney",Biggest #celebrity scandals of 2016 - Fox News https://t.co/pyMNmrRUsI,MySurryHills,@SurryHills-Sydney,5416,5416,0,21,4437,397,339702,False,0,False,0
809732431049846784,en,,,#new Biggest celebrity scandals of 2016 https://t.co/a9WoLfy2OI https://t.co/f48vkvUuL5,newsCMarket,Market,35,35,0,33,59,73968,75558,False,0,False,0
809735261324251136,en,"Monterrey, Nuevo Leon, Mexico","Ciudadano del mundo, aficionado Rayado, padre de 3 y hombre de solo una mujer",Biggest celebrity scandals of 2016 https://t.co/udB1ammyvB,loboferozz1,Lobo plateado,193,193,0,712,1556,1039,6207,False,0,False,0
809738048258842624,en,"New York, USA","Im a normal guy. Nothing special. But I have a dream. I want to get up there by the stars like Demi, kutcher, Britney and the others. Please help, FOLLOW ME!",Biggest celebrity scandals of 2016 - Fox News https://t.co/pTtBJYGq31,thenormaljoe,The normal joe,746,746,0,0,882,0,10766,False,0,False,0
809746430982234112,en,,"I love to live a lot, I seize every moment given to me.",Biggest &lt;b&gt;celebrity&lt;/b&gt; scandals of 2016 https://t.co/jVN7hxLYqb,WildChildLily,Marianne M.,492,492,0,0,1126,0,28509,False,0,False,0
809780528157106176,en,"Portola Valley, CA",build something the world has not seen,Biggest celebrity scandals of 2016 https://t.co/bPpWZjIJSO via the @FoxNews Android app Interesting@30secio,30secio,priyamp,266,266,0,165,694,147,22307,False,0,False,0
809783400538243076,en,"Lagos, Nigeria",,Biggest celebrity scandals of 2016 https://t.co/PXkI5sQHNt,worldreportupda,world report updates,6,6,0,0,41,0,907,False,0,False,0
809861705094336521,en,NYC,"Celebrity news and gossip, FOX style!",Biggest celebrity scandals of 2016  https://t.co/wp22jJFw2l,FoxNewsEnt,Fox News Entertainment,41265,41265,0,27,366,7746,20041,False,0,False,0
1653102460322344960,en,NYC,"Celebrity news and gossip, FOX style!",Louis Vuitton transforms South Korean bridge into massive runway https://t.co/C3Wx0P5WJl,FoxNewsEnt,Fox News Entertainment,41265,41265,0,27,366,7746,20041,False,0,False,0
809941658825531392,en,"Miami, FL",Only things that make sense......,#celebrity #gossip #Kardashian Biggest celebrity scandals of 2016–3 Stories Were The Biggest K-Pop Scandals In ... https://t.co/c02s1Wcs2Y,HAPPENINGS1NOW,Common Sense,2162,2162,0,32,49,198,476551,False,0,False,0
809945216417484800,en,Snowing here,The whole world is crazy,#celeb #hollywood #beauty Biggest celebrity scandals of 2016–3 Stories Were The Biggest K-Pop Scandals In 2016 https://t.co/lQc0UswCZs,knowledge_is_it,knowledge happens,810,810,0,0,0,50,220927,False,0,False,0
810032127601496064,en,"Miami, FL",Only things that make sense......,#celebrity #gossip #Kardashian Biggest celebrity scandals of 2016–Celebrities That Can’t Stand Beyonce https://t.co/38ctKewb9c,HAPPENINGS1NOW,Common Sense,2162,2162,0,32,49,198,476551,False,0,False,0
810035760107753472,en,Snowing here,The whole world is crazy,#celeb #hollywood #beauty Biggest celebrity scandals of 2016–Celebrities That Can’t Stand Beyonce https://t.co/KqkfghyE7a,knowledge_is_it,knowledge happens,810,810,0,0,0,50,220927,False,0,False,0
810092183474814977,en,"2nd Flr, DSM Place, Kijabe St.","Keeping you in the know 24/7. For breaking news, special reports etc. Follow us on Instagram: https://t.co/JA39wd5XFw  #TalkToPD #PDWikendi",8 biggest celebrity scandals of 2016 https://t.co/5QGXqMQk87 https://t.co/hfs6OqDJHJ,PeopleDailyKe,PEOPLE DAILY,240520,240520,0,11421,809,83776,137950,False,3,False,2
1653016664215105536,en,"2nd Flr, DSM Place, Kijabe St.","Keeping you in the know 24/7. For breaking news, special reports etc. Follow us on Instagram: https://t.co/JA39wd5XFw  #TalkToPD #PDWikendi","Atwoli, a former political ally of Azimio leader Raila Odinga and former President Uhuru Kenyatta, says that the demonstrations will not change the status quo.
https://t.co/RCMIJmlWfA",PeopleDailyKe,PEOPLE DAILY,240520,240520,0,11421,809,83776,137950,False,0,False,5
810284548873474048,en,south u.s,"When we lose the right to be different,we lose the privlege to be free.--Charles Evans Hughes",Biggest celebrity scandals of 2016 | https://t.co/vWP2ajXA3z,marcusyouger,James Caid,258,258,0,110,2990,1253,35609,False,0,False,0
810287106581032964,en,Verenigde Staten,I,"Biggest celebrity scandals of 2016 https://t.co/mf0TzD0EM8 via the @FoxNews Android app

Nooo! Chum is a bad guy!",ServativeCon,.,36,36,0,792,94,47,3077,False,0,False,0
810330263297343488,en,"Punjab, Pakistan","Watch the latest politics, entertainment and breaking news videos at News https://t.co/07Kj4Qzudu the latest news videos and clips. Find videos covering U.S.",Biggest Celebrity Scandals of 2016 https://t.co/v2NASgdZbi via @YouTube,TopNewsClips,NewsClips,3,3,0,4,13,470,472,False,0,False,0
810547623123881984,en,,Brand Strategist with an opinion of his own.,"The biggest celebrity scandals of 2016. You don't wanna miss this !!
https://t.co/Vo70vAHUvM",opinionatedshah,Mustufa Shah,132,132,0,1195,88,233,1095,False,0,False,0
810750500949938176,en,New York,"Fandustry is headlines, strictly the best Celebrity and entertainment headlines of the day.  Vote for your favorite headlines. It's what happening right now!",Biggest celebrity scandals of 2016 https://t.co/pnV69ifVlo https://t.co/OtKskfAYRI Vote for this headline!,Fandustry,Fandustry,414,414,0,243,1768,1284,88184,False,0,False,0
811310665134505984,en,,"https://t.co/kCJpnOIeHN Killing political correctness. Free Your Data! Free Speech Lives here.Be heard, post your ideas,  Share stories, photos and status.",From Justin Bieber To LochteGate: The Biggest Celebrity Scandals Of 2016 WATCH at: https://t.co/tngeSvCrCf https://t.co/Nt1TlsPNWq,friendlydb,friendlydb,9977,9977,0,6,7756,649829,740334,False,0,False,0
811317410124926976,en,"Wellington, FL",♏️ Mariah,From Justin Bieber To #LochteGate: The Biggest Celebrity Scandals Of 2016 https://t.co/Sv3A9CqWCV,eddieemusic,Eddie 🌻💜,2911,2911,0,83791,4987,6347,68988,False,0,False,0
811632375390240769,en,"Dubai, United Arab Emirates",Take a trip to Tapoos any time to cure your thirst for cutting edge information and entertainment.,"Biggest Celebrity Scandals of 2016!
#celebritygoofs #scandalous #2016

https://t.co/8hFRPx8Z0K https://t.co/v4Lr6bYYAD",TapoosNetworks,Tapoos,127,127,0,4,105,2235,2314,False,0,False,0
811744402314067969,en,"Los Angeles, CA","We painted the sky and it became the rainbow! Our fave icons, fashion, music, lifestyle, travel, luxury, health, entertainment and all things FABULOUS hunny!",13 Biggest Celebrity Scandals of 2016: 'Becky With the Goo... https://t.co/bdlxMYprmb #music #entertainment #buzz https://t.co/hloTERgRt6,ICONvoice,ICON Voice,33441,33441,0,161,30301,34649,50106,False,0,False,0
811744428385677312,en,,"I like the night. Without the dark, we'd never see the stars.",13 Biggest Celebrity Scandals of 2016: 'Becky With the Good Hair' to Billy Bush https://t.co/xUjA8oOmml https://t.co/04tGXw5fgW,ohmypnd,Aimee,142,142,0,3,140,30563,60939,False,0,False,0
811746171085619201,en,Sweden,I tweet about what is happening in the USA Europe and M East.,"13 Biggest Celebrity Scandals of 2016: 'Becky With the Good Hair' to Billy Bush Drama, drama, drama! https://t.co/M7spL03x0U",kristoferkawas,kristoferkawas,2573,2573,0,35,15,20,243976,False,0,False,0
811748500429934592,en,,,13 Biggest Celebrity Scandals of 2016: 'Becky With the Good Hair' to Billy Bush https://t.co/bxDQ008ypa #News,eonlinefashion1,mona fashion,4,4,0,0,13,3,27560,False,0,False,0
811752910539235328,en,Conyers GA,"Cowgirl, Surfchick and Chief Silicon Stiletto",13 Biggest Celebrity Scandals of 2016: 'Becky With the Good Hair' to Billy Bush https://t.co/tEItTdKJ2S,HenriettaConne,Henrietta Conner,76,76,0,0,125,118,92422,False,0,False,0
811757247755943940,en,"Los Angeles, CA",Southern California's largest English school featuring private and small group ESL classes at affordable prices.,https://t.co/TkVFRzQM5l 13 Biggest Celebrity Scandals of 2016: 'Becky With the Good Hair' to Billy Bush https://t.co/C2EFW0lrX2,english_los,English Los Angeles,10232,10232,0,900,7926,17268,30525,False,0,False,0
811795178281455616,en,,,13 Biggest Celebrity Scandals of 2016: 'Becky With the Good Hair' to Billy Bush https://t.co/BzHRuqtIhg via @etnow,GinaLawriw,Gina Lawriw,9107,9107,0,37185,6771,6659,1253705,False,0,False,0
811847578513973248,en,,"What's The Fuss? News, Celebrity, Lifestyle & Entertainment - all in one place. thefussonline@gmail.com","Gigi, Kim, Kanye, Taylor &amp; more.... The biggest celebrity scandals of 2016 https://t.co/ypvQnweI6r https://t.co/7gssIV6gFG",thefussuk,The Fuss,847,847,0,642,730,8440,13872,False,0,False,0
811865401810386944,en,South Bend,"Just what you always wanted, our instant thoughts instantly.",13 Biggest Celebrity Scandals of 2016: 'Becky With the Good Hair' to Billy Bush https://t.co/doLk2NbKgM,JTSunny1015,Jack & Traci,645,645,0,6,229,148,7910,False,0,False,0
811865438162485248,en,South Bend,Sunny 101.5 Michiana’s number one radio station!,13 Biggest Celebrity Scandals of 2016: 'Becky With the Good Hair' to Billy Bush https://t.co/JOs4pR4gJx,Sunny1015radio,Sunny 101.5 Radio,1248,1248,0,45,702,42,18037,False,0,False,0
1652300014335705088,en,South Bend,Sunny 101.5 Michiana’s number one radio station!,New Aaron Carter documentary premiering Monday on Hulu https://t.co/zochcxZS1T,Sunny1015radio,Sunny 101.5 Radio,1248,1248,0,45,702,42,18037,False,0,False,0
811881255096750081,en,,"celebrities, movie stars, television, scandals, entertainment, rockstars, musicians, gossip, paparazzi",Biggest celebrity scandals of 2016 #biggest https://t.co/DiPaBusScn,celebrities_dp,Celebrities DP,709,709,0,0,1464,0,28601,False,0,False,0
811881256703193088,en,,"celebrities, movie stars, television, scandals, entertainment, rockstars, musicians, gossip, paparazzi",Biggest celebrity scandals of 2016 #biggest https://t.co/iVT92cE7Cg,celebrities_dp,Celebrities DP,709,709,0,0,1464,0,28601,False,0,False,0
